Dot Point Measurements

Generated: Monday 21 August 2023 13:46:52

Filename	Frame	Time (mins)	Image row	Image col	Date	Location	Site #	Transect #	Latitude	Longitude	Rugosity	Depth	Collector	Fishing status	Spare	Spare									Radius %
PCBRUV7.JPG	      0		597	421													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		63.4
PCBRUV7.JPG	      0		829	1462													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		55.9
PCBRUV7.JPG	      0		668	591													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		43.0
PCBRUV7.JPG	      0		871	1239													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		32.4
PCBRUV7.JPG	      0		691	378													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		65.5
PCBRUV7.JPG	      0		1031	296													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		78.9
PCBRUV7.JPG	      0		591	1332													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		46.4
PCBRUV7.JPG	      0		1067	610													Sessile invertebrates						00000002		50.3
PCBRUV7.JPG	      0		544	1289													Cnidaria	Corals	Black & Octocorals	Branching (3D)			11168902		45.0
PCBRUV7.JPG	      0		1068	1668													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		84.7
PCBRUV7.JPG	      0		724	159													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		89.3
PCBRUV7.JPG	      0		918	1488													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		60.5
PCBRUV7.JPG	      0		976	82													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		100.0
PCBRUV7.JPG	      0		673	399													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		63.7
PCBRUV7.JPG	      0		551	1677													Unscorable						00000001		83.5
PCBRUV8.JPG	      0		1050	216													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		70.1
PCBRUV8.JPG	      0		1026	977													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		23.7
PCBRUV8.JPG	      0		826	92													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		79.2
PCBRUV8.JPG	      0		739	252													Sessile invertebrates						00000002		63.3
PCBRUV8.JPG	      0		553	773													Unscorable						00000001		30.1
PCBRUV8.JPG	      0		1018	1014													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		25.2
PCBRUV8.JPG	      0		809	1353													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		51.3
PCBRUV8.JPG	      0		745	42													Sessile invertebrates						00000002		84.7
PCBRUV8.JPG	      0		628	253													Unscorable						00000001		65.9
PCBRUV8.JPG	      0		601	660													Unscorable						00000001		31.3
PCBRUV8.JPG	      0		956	1710													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		89.1
PCBRUV8.JPG	      0		1046	890													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		22.5
PCBRUV8.JPG	      0		541	1311													Unscorable						00000001		55.7
PCBRUV8.JPG	      0		887	1277													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		43.8
PCBRUV8.JPG	      0		912	1497													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		66.7
PCBRUV8.JPG	      0		883	1643													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		81.4
PCBRUV8.JPG	      0		870	30													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		85.6
PCBRUV8.JPG	      0		1007	923													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		19.4
PCBRUV8.JPG	      0		908	432													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		44.7
PCBRUV8.JPG	      0		619	1801													Unscorable						00000001		100.0
PCPREF12.JPG	      0		662	756													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		21.2
PCPREF12.JPG	      0		920	1846													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		95.5
PCPREF12.JPG	      0		693	158													Sessile invertebrates						00000002		77.2
PCPREF12.JPG	      0		693	1494													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		60.2
PCPREF12.JPG	      0		820	621													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		29.5
PCPREF12.JPG	      0		792	1038													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		12.9
PCPREF12.JPG	      0		942	1299													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		41.8
PCPREF12.JPG	      0		893	1699													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		80.4
PCPREF12.JPG	      0		853	1034													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		13.5
PCPREF12.JPG	      0		714	115													Unscorable						00000001		81.2
PCPREF12.JPG	      0		709	753													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		18.7
PCPREF12.JPG	      0		1054	877													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		25.6
PCPREF12.JPG	      0		788	326													Sessile invertebrates						00000002		59.3
PCPREF12.JPG	      0		752	164													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		75.9
PCPREF12.JPG	      0		585	676													Unscorable						00000001		32.5
PCPREF12.JPG	      0		1002	1393													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		52.8
PCPREF12.JPG	      0		737	1895													Cnidaria	Hydroids					11001000		100.0
PCPREF12.JPG	      0		800	646													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		26.8
PCPREF12.JPG	      0		817	528													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		38.8
PCPREF12.JPG	      0		848	901													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		4.6
PCPREF2.JPG	      0		800	1599													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		79.7
PCPREF2.JPG	      0		769	447													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		47.9
PCPREF2.JPG	      0		846	807													Sponges	Erect forms	Branching				10000915		9.9
PCPREF2.JPG	      0		1067	1156													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		43.1
PCPREF2.JPG	      0		764	200													Sessile invertebrates						00000002		75.3
PCPREF2.JPG	      0		568	1081													Unscorable						00000001		33.6
PCPREF2.JPG	      0		779	1298													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		46.4
PCPREF2.JPG	      0		781	1782													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		100.0
PCPREF2.JPG	      0		673	780													Cnidaria	Hydroids					11001000		17.3
PCPREF2.JPG	      0		962	576													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		38.4
PCPREF2.JPG	      0		1062	1465													Sessile invertebrates						00000002		71.3
PCPREF2.JPG	      0		653	13													Unscorable						00000001		97.2
PCPREF2.JPG	      0		668	660													Sessile invertebrates						00000002		28.0
PCPREF2.JPG	      0		1011	975													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		26.3
PCPREF2.JPG	      0		865	1090													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		24.6
PCPREF2.JPG	      0		768	220													Sessile invertebrates						00000002		73.1
PCPREF2.JPG	      0		613	748													Sessile invertebrates						00000002		24.7
PCPREF2.JPG	      0		671	794													Cnidaria	Hydroids					11001000		16.6
PCPREF2.JPG	      0		574	1142													Unscorable						00000001		37.9
PCPREF2.JPG	      0		981	754													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		24.9
PCPREF3.JPG	      0		607	1755													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		92.5
PCPREF3.JPG	      0		1043	1082													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		36.9
PCPREF3.JPG	      0		847	1071													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		26.3
PCPREF3.JPG	      0		1073	138													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		70.1
PCPREF3.JPG	      0		748	654													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		14.8
PCPREF3.JPG	      0		677	273													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		51.9
PCPREF3.JPG	      0		944	156													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		64.3
PCPREF3.JPG	      0		703	1575													Sessile invertebrates						00000002		74.1
PCPREF3.JPG	      0		697	743													Sessile invertebrates						00000002		9.7
PCPREF3.JPG	      0		781	725													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		7.8
PCPREF3.JPG	      0		603	1007													Sessile invertebrates						00000002		25.4
PCPREF3.JPG	      0		766	512													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		28.2
PCPREF3.JPG	      0		656	938													Sessile invertebrates						00000002		17.1
PCPREF3.JPG	      0		584	221													Unscorable						00000001		59.0
PCPREF3.JPG	      0		651	1841													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		100.0
PCPREF3.JPG	      0		799	1094													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		27.7
PCPREF3.JPG	      0		1071	587													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		35.2
PCPREF3.JPG	      0		539	903													Unscorable						00000001		24.5
PCPREF3.JPG	      0		721	459													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		33.6
PCPREF3.JPG	      0		1010	379													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		46.6
PCPREF4.JPG	      0		1048	699													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		41.1
PCPREF4.JPG	      0		1033	1250													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		24.1
PCPREF4.JPG	      0		1066	374													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		70.7
PCPREF4.JPG	      0		888	1454													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		36.1
PCPREF4.JPG	      0		881	1597													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		49.7
PCPREF4.JPG	      0		898	1665													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		56.3
PCPREF4.JPG	      0		954	1888													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		78.2
PCPREF4.JPG	      0		835	35													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		100.0
PCPREF4.JPG	      0		606	802													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		35.2
PCPREF4.JPG	      0		549	754													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		42.3
PCPREF4.JPG	      0		612	1066													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		22.6
PCPREF4.JPG	      0		905	1878													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		76.7
PCPREF4.JPG	      0		1045	715													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		39.6
PCPREF4.JPG	      0		624	1390													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		36.8
PCPREF4.JPG	      0		828	387													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		66.3
PCPREF4.JPG	      0		963	314													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		74.0
PCPREF4.JPG	      0		889	1249													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		16.8
PCPREF4.JPG	      0		971	1740													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		64.4
PCPREF4.JPG	      0		738	549													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		51.8
PCPREF4.JPG	      0		630	1771													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		69.5
PCPREF5.JPG	      0		558	348													Sessile invertebrates						00000002		50.0
PCPREF5.JPG	      0		1028	1806													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		94.9
PCPREF5.JPG	      0		779	152													Sponges	Cup-likes	Barrels				10000907		63.4
PCPREF5.JPG	      0		651	1878													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		100.0
PCPREF5.JPG	      0		1028	466													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		40.4
PCPREF5.JPG	      0		550	656													Sponges	Cup-likes	Barrels				10000907		27.7
PCPREF5.JPG	      0		615	1338													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		51.1
PCPREF5.JPG	      0		829	6													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		77.2
PCPREF5.JPG	      0		850	12													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		76.7
PCPREF5.JPG	      0		668	1538													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		68.1
PCPREF5.JPG	      0		610	403													Sessile invertebrates						00000002		43.2
PCPREF5.JPG	      0		984	677													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		22.8
PCPREF5.JPG	      0		1013	312													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		52.6
PCPREF5.JPG	      0		988	39													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		76.3
PCPREF5.JPG	      0		963	1563													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		71.2
PCPREF5.JPG	      0		638	1844													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		96.9
PCPREF5.JPG	      0		1026	1345													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		53.7
PCPREF5.JPG	      0		784	1128													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		28.5
PCPREF5.JPG	      0		633	393													Sessile invertebrates						00000002		43.4
PCPREF5.JPG	      0		643	600													Cnidaria	Corals	Black & Octocorals	Whip			11168917		25.4
