"Sample","Family","Genus","Species","Count","Length","PRECISIONS","RMS_PT1","RANGE","OpcodeCam","Observer","CampaignID"
11051,"Lethrinidae","Lethrinus","punctulatus",1,305.959,0.832,5.223,997.793,"A3CONTB 4","Brigit Vaughan","NWSS Seismic3"
11051,"Lethrinidae","Lethrinus","punctulatus",1,306.092,0.94,0.072,1072.688,"A3CONTB 4","Brigit Vaughan","NWSS Seismic3"
11051,"Lethrinidae","Lethrinus","punctulatus",1,306.491,0.736,6.835,952.501,"A3CONTB 4","Brigit Vaughan","NWSS Seismic3"
11051,"Lethrinidae","Lethrinus","punctulatus",1,307.358,0.718,3.119,684.706,"A3CONTB 4","Brigit Vaughan","NWSS Seismic3"
11051,"Lethrinidae","Lethrinus","punctulatus",1,307.426,0.688,3.862,898.018,"A3CONTB 4","Brigit Vaughan","NWSS Seismic3"
11051,"Lethrinidae","Lethrinus","punctulatus",1,308.395,0.958,5.358,1197.919,"A3CONTB 4","Brigit Vaughan","NWSS Seismic3"
11051,"Lethrinidae","Lethrinus","punctulatus",1,308.603,0.841,4.498,989.042,"A3CONTB 4","Brigit Vaughan","NWSS Seismic3"
11051,"Lethrinidae","Lethrinus","punctulatus",1,310.117,0.679,3.264,835.056,"A3CONTB 4","Brigit Vaughan","NWSS Seismic3"
11051,"Lethrinidae","Lethrinus","punctulatus",1,310.38,0.972,6.968,1063.617,"A3CONTB 4","Brigit Vaughan","NWSS Seismic3"
11051,"Lethrinidae","Lethrinus","punctulatus",1,310.395,0.917,1.834,959.324,"A3CONTB 4","Brigit Vaughan","NWSS Seismic3"
11051,"Lethrinidae","Lethrinus","punctulatus",1,311.29,0.609,5.249,710.707,"A3CONTB 4","Brigit Vaughan","NWSS Seismic3"
11051,"Lethrinidae","Lethrinus","punctulatus",1,313.694,1.085,8.807,1228.355,"A3CONTB 4","Brigit Vaughan","NWSS Seismic3"
11051,"Lethrinidae","Lethrinus","punctulatus",1,316.608,1.279,2.397,904.821,"A3CONTB 4","Brigit Vaughan","NWSS Seismic3"
11051,"Lethrinidae","Lethrinus","punctulatus",1,317.698,0.862,2.971,1062.639,"A3CONTB 4","Brigit Vaughan","NWSS Seismic3"
11051,"Lethrinidae","Lethrinus","punctulatus",1,318.61,4.78,1.908,1732.006,"A3CONTB 4","Brigit Vaughan","NWSS Seismic3"
11051,"Lethrinidae","Lethrinus","punctulatus",1,318.639,0.948,10.426,991.839,"A3CONTB 4","Brigit Vaughan","NWSS Seismic3"
11051,"Lethrinidae","Lethrinus","punctulatus",1,320.711,0.811,2.394,930.548,"A3CONTB 4","Brigit Vaughan","NWSS Seismic3"
11051,"Lethrinidae","Lethrinus","punctulatus",1,326.506,2.563,8.143,1529.41,"A3CONTB 4","Brigit Vaughan","NWSS Seismic3"
11051,"Lethrinidae","Lethrinus","punctulatus",1,333.607,8.462,2.506,2110.266,"A3CONTB 4","Brigit Vaughan","NWSS Seismic3"
11051,"Lutjanidae","Lutjanus","sebae",1,412.485,1.075,0.714,1120.546,"A3CONTB 4","Brigit Vaughan","NWSS Seismic3"
11051,"Lutjanidae","Lutjanus","sebae",1,459.843,1.504,1.74,1278.485,"A3CONTB 4","Brigit Vaughan","NWSS Seismic3"
11051,"Lutjanidae","Lutjanus","sebae",1,490.983,1.013,0.83,1064.919,"A3CONTB 4","Brigit Vaughan","NWSS Seismic3"
11051,"Lutjanidae","Lutjanus","sebae",1,492.143,2.246,3.485,1412.464,"A3CONTB 4","Brigit Vaughan","NWSS Seismic3"
11051,"Lutjanidae","Lutjanus","sebae",1,493.289,1.392,5.576,1113.706,"A3CONTB 4","Brigit Vaughan","NWSS Seismic3"
11051,"Lutjanidae","Lutjanus","sebae",1,495.687,1.352,3.333,1345.03,"A3CONTB 4","Brigit Vaughan","NWSS Seismic3"
11051,"Lutjanidae","Lutjanus","sebae",1,497.93,0.956,3.825,1165.952,"A3CONTB 4","Brigit Vaughan","NWSS Seismic3"
11051,"Lutjanidae","Lutjanus","vitta",1,306.334,0.95,1.945,1028.246,"A3CONTB 4","Brigit Vaughan","NWSS Seismic3"
11051,"Lutjanidae","Lutjanus","vitta",1,338.263,7.1,7.804,2376.805,"A3CONTB 4","Brigit Vaughan","NWSS Seismic3"
11051,"Serranidae","Epinephelus","areolatus",1,275.777,2.026,2.821,1433.209,"A3CONTB 4","Brigit Vaughan","NWSS Seismic3"
11051,"Serranidae","Epinephelus","areolatus",1,321.883,8.919,6.383,2124.579,"A3CONTB 4","Brigit Vaughan","NWSS Seismic3"
11051,"Serranidae","Epinephelus","areolatus",1,327.222,1.115,5.261,864.835,"A3CONTB 4","Brigit Vaughan","NWSS Seismic3"
11051,"Serranidae","Epinephelus","areolatus",1,340.347,5.775,4.692,1961.707,"A3CONTB 4","Brigit Vaughan","NWSS Seismic3"
11051,"Serranidae","Epinephelus","rankini",1,645.458,4.709,4.744,2269.092,"A3CONTB 4","Brigit Vaughan","NWSS Seismic3"
11051,"Serranidae","Epinephelus","rankini",1,702.012,4.328,3.746,1992.321,"A3CONTB 4","Brigit Vaughan","NWSS Seismic3"
11051,"Serranidae","Plectropomus","maculatus",1,351.843,13.659,3.282,3262.636,"A3CONTB 4","Brigit Vaughan","NWSS Seismic3"
11051,"Serranidae","Plectropomus","maculatus",1,356.693,7.775,1.884,2451.286,"A3CONTB 4","Brigit Vaughan","NWSS Seismic3"
11051,"Serranidae","Plectropomus","maculatus",1,415.42,7.491,5.824,2383.367,"A3CONTB 4","Brigit Vaughan","NWSS Seismic3"
11051,"Serranidae","Plectropomus","maculatus",1,499.23,2.519,6.717,1398.158,"A3CONTB 4","Brigit Vaughan","NWSS Seismic3"
11053,"Lethrinidae","Lethrinus","punctulatus",1,297.713,1.519,1.987,1141.876,"A3CONTB 2","Brigit Vaughan","NWSS Seismic3"
11053,"Lethrinidae","Lethrinus","punctulatus",1,300.316,0.802,2.848,978.778,"A3CONTB 2","Brigit Vaughan","NWSS Seismic3"
11053,"Lethrinidae","Lethrinus","punctulatus",1,306.699,1.173,1.21,997.738,"A3CONTB 2","Brigit Vaughan","NWSS Seismic3"
11053,"Lethrinidae","Lethrinus","punctulatus",1,318.059,3.161,2.091,1892.225,"A3CONTB 2","Brigit Vaughan","NWSS Seismic3"
11053,"Lethrinidae","Lethrinus","punctulatus",1,318.098,2.705,3.276,1478.41,"A3CONTB 2","Brigit Vaughan","NWSS Seismic3"
11053,"Lethrinidae","Lethrinus","punctulatus",1,345.652,1.438,8.617,1102.908,"A3CONTB 2","Brigit Vaughan","NWSS Seismic3"
11053,"Lutjanidae","Lutjanus","sebae",1,403.672,1.374,1.247,1166.499,"A3CONTB 2","Brigit Vaughan","NWSS Seismic3"
11053,"Lutjanidae","Lutjanus","sebae",1,418.23,1.811,1.665,1144.435,"A3CONTB 2","Brigit Vaughan","NWSS Seismic3"
11053,"Lutjanidae","Lutjanus","sebae",1,431.045,1.037,0.878,1187.358,"A3CONTB 2","Brigit Vaughan","NWSS Seismic3"
11053,"Lutjanidae","Lutjanus","sebae",1,447.554,2.155,3.141,1383.945,"A3CONTB 2","Brigit Vaughan","NWSS Seismic3"
11053,"Lutjanidae","Lutjanus","sebae",1,493.758,3.639,1.652,1597.551,"A3CONTB 2","Brigit Vaughan","NWSS Seismic3"
11053,"Lutjanidae","Lutjanus","sebae",1,495.831,1.988,2.077,1450.441,"A3CONTB 2","Brigit Vaughan","NWSS Seismic3"
11053,"Lutjanidae","Lutjanus","sebae",1,504.475,1.037,1.207,1242.944,"A3CONTB 2","Brigit Vaughan","NWSS Seismic3"
11053,"Lutjanidae","Lutjanus","sebae",1,532.427,1.245,2.179,973.318,"A3CONTB 2","Brigit Vaughan","NWSS Seismic3"
11053,"Serranidae","Epinephelus","rankini",1,706.711,2.156,2.55,1770.73,"A3CONTB 2","Brigit Vaughan","NWSS Seismic3"
11054,"Lethrinidae","Lethrinus","punctulatus",1,254.249,6.121,10.548,1843.02,"A3CONTB 1","Brigit Vaughan","NWSS Seismic3"
11054,"Lethrinidae","Lethrinus","punctulatus",1,254.521,4.224,6.485,1574.154,"A3CONTB 1","Brigit Vaughan","NWSS Seismic3"
11054,"Lethrinidae","Lethrinus","punctulatus",1,272.981,1.688,5.26,1305.577,"A3CONTB 1","Brigit Vaughan","NWSS Seismic3"
11054,"Lethrinidae","Lethrinus","punctulatus",1,307.597,7.207,9.026,2077.76,"A3CONTB 1","Brigit Vaughan","NWSS Seismic3"
11054,"Lethrinidae","Lethrinus","punctulatus",1,317.175,6.138,14.788,1841.044,"A3CONTB 1","Brigit Vaughan","NWSS Seismic3"
11054,"Lethrinidae","Lethrinus","punctulatus",1,321.594,1.301,6.95,1148.847,"A3CONTB 1","Brigit Vaughan","NWSS Seismic3"
11054,"Lethrinidae","Lethrinus","punctulatus",1,321.92,9.149,12.144,2100.507,"A3CONTB 1","Brigit Vaughan","NWSS Seismic3"
11054,"Lethrinidae","Lethrinus","punctulatus",1,345.369,3.89,5.867,2019.621,"A3CONTB 1","Brigit Vaughan","NWSS Seismic3"
11054,"Lethrinidae","Lethrinus","punctulatus",1,358.298,2.842,14.92,1922.661,"A3CONTB 1","Brigit Vaughan","NWSS Seismic3"
11054,"Serranidae","Epinephelus","areolatus",1,350.214,5.391,10.261,1644.971,"A3CONTB 1","Brigit Vaughan","NWSS Seismic3"
11063,"Lethrinidae","Lethrinus","punctulatus",1,298.193,4.332,4.787,1984.92,"A3CONTVESB 24","Brigit Vaughan","NWSS Seismic3"
11063,"Lethrinidae","Lethrinus","punctulatus",1,300.878,0.84,2.511,974.52,"A3CONTVESB 24","Brigit Vaughan","NWSS Seismic3"
11063,"Lethrinidae","Lethrinus","punctulatus",1,310.181,1.359,2.586,1003.839,"A3CONTVESB 24","Brigit Vaughan","NWSS Seismic3"
11063,"Lutjanidae","Lutjanus","sebae",1,336.864,5.646,5.77,1742.185,"A3CONTVESB 24","Brigit Vaughan","NWSS Seismic3"
11063,"Lutjanidae","Lutjanus","sebae",1,387.429,5.954,4.233,2152.731,"A3CONTVESB 24","Brigit Vaughan","NWSS Seismic3"
11063,"Lutjanidae","Lutjanus","sebae",1,422.703,1.261,11.243,1370.948,"A3CONTVESB 24","Brigit Vaughan","NWSS Seismic3"
11063,"Lutjanidae","Lutjanus","sebae",1,448.804,1.656,1.664,1411.108,"A3CONTVESB 24","Brigit Vaughan","NWSS Seismic3"
11063,"Lutjanidae","Lutjanus","sebae",1,510.026,1.438,5.255,1001.221,"A3CONTVESB 24","Brigit Vaughan","NWSS Seismic3"
11063,"Lutjanidae","Lutjanus","sebae",1,522.977,11.34,7.247,2697.746,"A3CONTVESB 24","Brigit Vaughan","NWSS Seismic3"
11063,"Lutjanidae","Lutjanus","sebae",1,527.596,3.274,3.859,1457.303,"A3CONTVESB 24","Brigit Vaughan","NWSS Seismic3"
11063,"Lutjanidae","Lutjanus","vitta",1,313.196,0.958,0.61,1103.2,"A3CONTVESB 24","Brigit Vaughan","NWSS Seismic3"
11063,"Lutjanidae","Lutjanus","vitta",1,321.326,1.298,0.941,982.016,"A3CONTVESB 24","Brigit Vaughan","NWSS Seismic3"
11063,"Lutjanidae","Lutjanus","vitta",1,330.881,2.069,6.455,1234.88,"A3CONTVESB 24","Brigit Vaughan","NWSS Seismic3"
11063,"Lutjanidae","Lutjanus","vitta",1,348.68,8.421,2.023,2541.917,"A3CONTVESB 24","Brigit Vaughan","NWSS Seismic3"
11063,"Serranidae","Epinephelus","areolatus",1,292.375,1.519,2.034,1375.011,"A3CONTVESB 24","Brigit Vaughan","NWSS Seismic3"
11063,"Serranidae","Epinephelus","areolatus",1,302.88,1.334,3.526,1451.386,"A3CONTVESB 24","Brigit Vaughan","NWSS Seismic3"
11063,"Serranidae","Epinephelus","areolatus",1,303.228,1.505,0.62,1081.383,"A3CONTVESB 24","Brigit Vaughan","NWSS Seismic3"
11063,"Serranidae","Epinephelus","areolatus",1,313.083,3.036,3.537,1443.989,"A3CONTVESB 24","Brigit Vaughan","NWSS Seismic3"
11063,"Serranidae","Epinephelus","areolatus",1,322.304,1.171,0.987,952.853,"A3CONTVESB 24","Brigit Vaughan","NWSS Seismic3"
11063,"Serranidae","Epinephelus","areolatus",1,324.443,1.214,7.51,1384.206,"A3CONTVESB 24","Brigit Vaughan","NWSS Seismic3"
11063,"Serranidae","Epinephelus","areolatus",1,352.542,1.528,2.122,1209.192,"A3CONTVESB 24","Brigit Vaughan","NWSS Seismic3"
11063,"Serranidae","Epinephelus","areolatus",1,360.67,1.645,2.51,1004.177,"A3CONTVESB 24","Brigit Vaughan","NWSS Seismic3"
11063,"Serranidae","Epinephelus","areolatus",1,361.898,1.355,1.331,1159.946,"A3CONTVESB 24","Brigit Vaughan","NWSS Seismic3"
11063,"Serranidae","Plectropomus","maculatus",1,489.499,1.997,3.392,1399.981,"A3CONTVESB 24","Brigit Vaughan","NWSS Seismic3"
11064,"Lethrinidae","Lethrinus","punctulatus",1,261.316,1.476,4.224,1064.026,"A3CONTVESB 23","Brigit Vaughan","NWSS Seismic3"
11064,"Lethrinidae","Lethrinus","punctulatus",1,267.473,1.146,5.034,1363.741,"A3CONTVESB 23","Brigit Vaughan","NWSS Seismic3"
11064,"Lethrinidae","Lethrinus","punctulatus",1,272.925,1.433,5.586,1161.011,"A3CONTVESB 23","Brigit Vaughan","NWSS Seismic3"
11064,"Lethrinidae","Lethrinus","punctulatus",1,274.43,1.662,1.618,1088.213,"A3CONTVESB 23","Brigit Vaughan","NWSS Seismic3"
11064,"Lethrinidae","Lethrinus","punctulatus",1,279.145,3.164,3.404,1237.554,"A3CONTVESB 23","Brigit Vaughan","NWSS Seismic3"
11064,"Lethrinidae","Lethrinus","punctulatus",1,293.183,1.531,1.575,1206.033,"A3CONTVESB 23","Brigit Vaughan","NWSS Seismic3"
11064,"Lethrinidae","Lethrinus","punctulatus",1,295.408,1.227,4.668,833.361,"A3CONTVESB 23","Brigit Vaughan","NWSS Seismic3"
11064,"Lethrinidae","Lethrinus","punctulatus",1,298.636,2.098,4.667,1424.466,"A3CONTVESB 23","Brigit Vaughan","NWSS Seismic3"
11064,"Lethrinidae","Lethrinus","punctulatus",1,302.003,1.231,3.011,903.497,"A3CONTVESB 23","Brigit Vaughan","NWSS Seismic3"
11064,"Lethrinidae","Lethrinus","punctulatus",1,302.908,1.425,4.816,1005.43,"A3CONTVESB 23","Brigit Vaughan","NWSS Seismic3"
11064,"Lethrinidae","Lethrinus","punctulatus",1,305.456,1.416,5.695,1275.941,"A3CONTVESB 23","Brigit Vaughan","NWSS Seismic3"
11064,"Lutjanidae","Lutjanus","sebae",1,371.242,1.073,16.097,1017.062,"A3CONTVESB 23","Brigit Vaughan","NWSS Seismic3"
11064,"Lutjanidae","Lutjanus","sebae",1,375.825,1.431,10.07,963.597,"A3CONTVESB 23","Brigit Vaughan","NWSS Seismic3"
11064,"Lutjanidae","Lutjanus","sebae",1,552.158,10.914,9.068,2595.158,"A3CONTVESB 23","Brigit Vaughan","NWSS Seismic3"
11064,"Lutjanidae","Lutjanus","vitta",1,326.122,1.616,4.035,1199.137,"A3CONTVESB 23","Brigit Vaughan","NWSS Seismic3"
11064,"Serranidae","Epinephelus","areolatus",1,331.629,1.563,4.479,1070.915,"A3CONTVESB 23","Brigit Vaughan","NWSS Seismic3"
11064,"Serranidae","Epinephelus","areolatus",1,345.787,1.172,6.356,1286.805,"A3CONTVESB 23","Brigit Vaughan","NWSS Seismic3"
11064,"Serranidae","Epinephelus","rankini",1,691.716,22.066,3.929,3890.896,"A3CONTVESB 23","Brigit Vaughan","NWSS Seismic3"
11064,"Serranidae","Plectropomus","maculatus",1,498.51,6.825,6.836,2048.957,"A3CONTVESB 23","Brigit Vaughan","NWSS Seismic3"
11065,"Lethrinidae","Lethrinus","punctulatus",1,264.881,1.348,4.902,1192.079,"A3CONTVESB 22","Brigit Vaughan","NWSS Seismic3"
11065,"Lethrinidae","Lethrinus","punctulatus",1,280.309,0.925,7.593,1061.251,"A3CONTVESB 22","Brigit Vaughan","NWSS Seismic3"
11065,"Lethrinidae","Lethrinus","punctulatus",1,293.65,1.311,3.826,954.53,"A3CONTVESB 22","Brigit Vaughan","NWSS Seismic3"
11065,"Lethrinidae","Lethrinus","punctulatus",1,325.971,1.165,5.422,1123.286,"A3CONTVESB 22","Brigit Vaughan","NWSS Seismic3"
11065,"Lutjanidae","Lutjanus","sebae",1,404.378,1.838,2.87,1071.914,"A3CONTVESB 22","Brigit Vaughan","NWSS Seismic3"
11065,"Lutjanidae","Lutjanus","sebae",1,411.077,1.823,4.454,1117.213,"A3CONTVESB 22","Brigit Vaughan","NWSS Seismic3"
11065,"Lutjanidae","Lutjanus","sebae",1,428.581,4.767,6.844,1815.734,"A3CONTVESB 22","Brigit Vaughan","NWSS Seismic3"
11065,"Lutjanidae","Lutjanus","sebae",1,428.582,1.303,5.605,1052.503,"A3CONTVESB 22","Brigit Vaughan","NWSS Seismic3"
11065,"Lutjanidae","Lutjanus","sebae",1,445.02,1.416,7.203,1113.439,"A3CONTVESB 22","Brigit Vaughan","NWSS Seismic3"
11065,"Lutjanidae","Lutjanus","sebae",1,453.061,5.006,10.684,1970.862,"A3CONTVESB 22","Brigit Vaughan","NWSS Seismic3"
11065,"Lutjanidae","Lutjanus","sebae",1,458.889,4.655,8.904,1832.39,"A3CONTVESB 22","Brigit Vaughan","NWSS Seismic3"
11065,"Lutjanidae","Lutjanus","sebae",1,462.316,1.544,8.765,1100.39,"A3CONTVESB 22","Brigit Vaughan","NWSS Seismic3"
11065,"Lutjanidae","Lutjanus","sebae",1,466.371,1.503,4.031,1133.583,"A3CONTVESB 22","Brigit Vaughan","NWSS Seismic3"
11065,"Lutjanidae","Lutjanus","sebae",1,508.803,3.117,8.184,1332.481,"A3CONTVESB 22","Brigit Vaughan","NWSS Seismic3"
11065,"Lutjanidae","Lutjanus","sebae",1,544.304,1.337,14.521,1022.68,"A3CONTVESB 22","Brigit Vaughan","NWSS Seismic3"
11065,"Lutjanidae","Lutjanus","vitta",1,297.833,3.527,13.551,1533.373,"A3CONTVESB 22","Brigit Vaughan","NWSS Seismic3"
11065,"Serranidae","Epinephelus","areolatus",1,311.532,0.717,4.532,897.511,"A3CONTVESB 22","Brigit Vaughan","NWSS Seismic3"
11065,"Serranidae","Epinephelus","areolatus",1,311.532,1.397,3.14,1571.652,"A3CONTVESB 22","Brigit Vaughan","NWSS Seismic3"
11065,"Serranidae","Epinephelus","areolatus",1,314.391,1.317,1.595,1261.564,"A3CONTVESB 22","Brigit Vaughan","NWSS Seismic3"
11065,"Serranidae","Epinephelus","areolatus",1,322.94,4.608,13.18,1899.761,"A3CONTVESB 22","Brigit Vaughan","NWSS Seismic3"
11065,"Serranidae","Epinephelus","areolatus",1,334.736,2.693,9.452,1661.337,"A3CONTVESB 22","Brigit Vaughan","NWSS Seismic3"
11065,"Serranidae","Epinephelus","rankini",1,499.277,1.453,7.088,1254.667,"A3CONTVESB 22","Brigit Vaughan","NWSS Seismic3"
11065,"Serranidae","Plectropomus","maculatus",1,391.965,4.533,5.621,1713.409,"A3CONTVESB 22","Brigit Vaughan","NWSS Seismic3"
11066,"Lethrinidae","Lethrinus","punctulatus",1,275.887,2.11,3.398,1121.323,"A3CONTVESB 21","Brigit Vaughan","NWSS Seismic3"
11066,"Lethrinidae","Lethrinus","punctulatus",1,289.298,1.615,1.261,1259.399,"A3CONTVESB 21","Brigit Vaughan","NWSS Seismic3"
11066,"Lethrinidae","Lethrinus","punctulatus",1,311.35,1.597,3.913,1099.818,"A3CONTVESB 21","Brigit Vaughan","NWSS Seismic3"
11066,"Lutjanidae","Lutjanus","sebae",1,365.009,1.435,0.668,1508.68,"A3CONTVESB 21","Brigit Vaughan","NWSS Seismic3"
11066,"Lutjanidae","Lutjanus","sebae",1,369.245,1.387,3.761,1056.436,"A3CONTVESB 21","Brigit Vaughan","NWSS Seismic3"
11066,"Lutjanidae","Lutjanus","sebae",1,372.411,1.362,5.971,1079.891,"A3CONTVESB 21","Brigit Vaughan","NWSS Seismic3"
11066,"Lutjanidae","Lutjanus","sebae",1,374.894,1.3,2.729,1018.513,"A3CONTVESB 21","Brigit Vaughan","NWSS Seismic3"
11066,"Lutjanidae","Lutjanus","sebae",1,397.875,2.23,11.148,1512.429,"A3CONTVESB 21","Brigit Vaughan","NWSS Seismic3"
11066,"Lutjanidae","Lutjanus","sebae",1,436.546,1.67,3.024,1233.232,"A3CONTVESB 21","Brigit Vaughan","NWSS Seismic3"
11066,"Lutjanidae","Lutjanus","sebae",1,440.35,0.706,2.771,691.733,"A3CONTVESB 21","Brigit Vaughan","NWSS Seismic3"
11066,"Lutjanidae","Lutjanus","sebae",1,440.762,0.683,3.358,768.272,"A3CONTVESB 21","Brigit Vaughan","NWSS Seismic3"
11066,"Lutjanidae","Lutjanus","sebae",1,502.233,1.707,6.645,1223.462,"A3CONTVESB 21","Brigit Vaughan","NWSS Seismic3"
11066,"Lutjanidae","Lutjanus","sebae",1,527.732,2.098,4.339,1339.029,"A3CONTVESB 21","Brigit Vaughan","NWSS Seismic3"
11066,"Lutjanidae","Lutjanus","vitta",1,258.05,1.825,7.757,1445.535,"A3CONTVESB 21","Brigit Vaughan","NWSS Seismic3"
11066,"Lutjanidae","Lutjanus","vitta",1,304.638,1.146,5.73,981.115,"A3CONTVESB 21","Brigit Vaughan","NWSS Seismic3"
11066,"Lutjanidae","Lutjanus","vitta",1,308.77,0.729,6.499,861.054,"A3CONTVESB 21","Brigit Vaughan","NWSS Seismic3"
11066,"Lutjanidae","Lutjanus","vitta",1,318.121,2.49,3.035,1263.919,"A3CONTVESB 21","Brigit Vaughan","NWSS Seismic3"
11066,"Lutjanidae","Lutjanus","vitta",1,318.341,1.448,0.561,1229.197,"A3CONTVESB 21","Brigit Vaughan","NWSS Seismic3"
11066,"Lutjanidae","Lutjanus","vitta",1,357.852,1.432,5.769,1395.448,"A3CONTVESB 21","Brigit Vaughan","NWSS Seismic3"
11066,"Serranidae","Epinephelus","areolatus",1,295.404,2.14,4.659,1583.583,"A3CONTVESB 21","Brigit Vaughan","NWSS Seismic3"
11066,"Serranidae","Epinephelus","areolatus",1,366.824,1.386,1.723,1241.978,"A3CONTVESB 21","Brigit Vaughan","NWSS Seismic3"
11067,"Lethrinidae","Lethrinus","punctulatus",1,286.197,1.521,0.314,1140.057,"A3CONTVESB 20","Brigit Vaughan","NWSS Seismic3"
11067,"Lethrinidae","Lethrinus","punctulatus",1,297.239,2.161,1.855,1130.05,"A3CONTVESB 20","Brigit Vaughan","NWSS Seismic3"
11067,"Lethrinidae","Lethrinus","punctulatus",1,309.136,0.935,0.16,1107.201,"A3CONTVESB 20","Brigit Vaughan","NWSS Seismic3"
11067,"Lutjanidae","Lutjanus","sebae",1,442.76,1.867,0.138,1293.561,"A3CONTVESB 20","Brigit Vaughan","NWSS Seismic3"
11067,"Lutjanidae","Lutjanus","vitta",1,311.875,0.943,0.306,1108.87,"A3CONTVESB 20","Brigit Vaughan","NWSS Seismic3"
11067,"Lutjanidae","Lutjanus","vitta",1,318.885,1.525,0.164,1240.395,"A3CONTVESB 20","Brigit Vaughan","NWSS Seismic3"
11067,"Serranidae","Epinephelus","areolatus",1,293.918,0.646,1.946,802.39,"A3CONTVESB 20","Brigit Vaughan","NWSS Seismic3"
11067,"Serranidae","Epinephelus","areolatus",1,361.195,1.405,1.287,1342.152,"A3CONTVESB 20","Brigit Vaughan","NWSS Seismic3"
11067,"Serranidae","Epinephelus","areolatus",1,375.613,1.564,2.02,1064.667,"A3CONTVESB 20","Brigit Vaughan","NWSS Seismic3"
11068,"Lethrinidae","Lethrinus","punctulatus",1,253.614,3.253,8.251,1438.915,"A3CONTVESB 19","Brigit Vaughan","NWSS Seismic3"
11068,"Lethrinidae","Lethrinus","punctulatus",1,274.932,3.106,8.196,1421.979,"A3CONTVESB 19","Brigit Vaughan","NWSS Seismic3"
11068,"Lethrinidae","Lethrinus","punctulatus",1,316.45,2.649,6.985,1437.922,"A3CONTVESB 19","Brigit Vaughan","NWSS Seismic3"
11068,"Lutjanidae","Lutjanus","sebae",1,349.416,1.231,5.502,959.85,"A3CONTVESB 19","Brigit Vaughan","NWSS Seismic3"
11068,"Lutjanidae","Lutjanus","sebae",1,441.196,0.759,12.512,904.979,"A3CONTVESB 19","Brigit Vaughan","NWSS Seismic3"
11068,"Lutjanidae","Lutjanus","sebae",1,497.642,1.532,2.583,1460.411,"A3CONTVESB 19","Brigit Vaughan","NWSS Seismic3"
11068,"Lutjanidae","Lutjanus","sebae",1,541.301,2.164,10.121,1485.771,"A3CONTVESB 19","Brigit Vaughan","NWSS Seismic3"
11068,"Lutjanidae","Lutjanus","sebae",1,552.009,1.859,0.923,1106.778,"A3CONTVESB 19","Brigit Vaughan","NWSS Seismic3"
11068,"Serranidae","Epinephelus","rankini",1,553.817,2.49,0.623,2039.17,"A3CONTVESB 19","Brigit Vaughan","NWSS Seismic3"
11068,"Serranidae","Epinephelus","rankini",1,702.234,4.695,2.244,2813.723,"A3CONTVESB 19","Brigit Vaughan","NWSS Seismic3"
11068,"Serranidae","Plectropomus","maculatus",1,413.882,10.379,12.131,3685.227,"A3CONTVESB 19","Brigit Vaughan","NWSS Seismic3"
11068,"Serranidae","Plectropomus","maculatus",1,454.778,13.577,6.198,3555.653,"A3CONTVESB 19","Brigit Vaughan","NWSS Seismic3"
11069,"Lethrinidae","Lethrinus","punctulatus",1,284.816,0.926,0.527,1029.595,"A3CONTVESB 18","Brigit Vaughan","NWSS Seismic3"
11069,"Lethrinidae","Lethrinus","punctulatus",1,320.667,3.989,1,1692.932,"A3CONTVESB 18","Brigit Vaughan","NWSS Seismic3"
11069,"Lethrinidae","Lethrinus","punctulatus",1,324.592,2.04,0.64,1902.48,"A3CONTVESB 18","Brigit Vaughan","NWSS Seismic3"
11069,"Lutjanidae","Lutjanus","sebae",1,448.692,1.521,0.366,1348.215,"A3CONTVESB 18","Brigit Vaughan","NWSS Seismic3"
11069,"Lutjanidae","Lutjanus","sebae",1,455.063,2.88,0.382,1880.173,"A3CONTVESB 18","Brigit Vaughan","NWSS Seismic3"
11069,"Lutjanidae","Lutjanus","sebae",1,474.181,0.813,0.609,788.895,"A3CONTVESB 18","Brigit Vaughan","NWSS Seismic3"
11069,"Lutjanidae","Lutjanus","sebae",1,538.064,1.325,0.539,1488.619,"A3CONTVESB 18","Brigit Vaughan","NWSS Seismic3"
11069,"Lutjanidae","Lutjanus","sebae",1,545.002,2.308,0.528,1828.428,"A3CONTVESB 18","Brigit Vaughan","NWSS Seismic3"
11069,"Lutjanidae","Lutjanus","vitta",1,330.655,1.084,0.61,1044.46,"A3CONTVESB 18","Brigit Vaughan","NWSS Seismic3"
11069,"Serranidae","Epinephelus","areolatus",1,382.118,4.139,1.197,2386.587,"A3CONTVESB 18","Brigit Vaughan","NWSS Seismic3"
11069,"Serranidae","Epinephelus","rankini",1,539.103,14.407,1.054,4252.243,"A3CONTVESB 18","Brigit Vaughan","NWSS Seismic3"
11069,"Serranidae","Epinephelus","rankini",1,645.611,2.427,0.8,1907.112,"A3CONTVESB 18","Brigit Vaughan","NWSS Seismic3"
11069,"Serranidae","Epinephelus","rankini",1,656.547,7.51,0.766,2059.9,"A3CONTVESB 18","Brigit Vaughan","NWSS Seismic3"
11070,"Lethrinidae","Lethrinus","punctulatus",1,283.918,1.229,11.557,1307.646,"A3CONTVESB 17","Brigit Vaughan","NWSS Seismic3"
11070,"Lethrinidae","Lethrinus","punctulatus",1,314.403,1.765,5.724,1311.754,"A3CONTVESB 17","Brigit Vaughan","NWSS Seismic3"
