"Sample","Family","Genus","Species","Count","Stage","Caabcode","CampaignID"
11023,"Carangidae","Turrum","gymnostethus",2,"AD",37337022,"NWSS Seismic3"
11023,"Lutjanidae","Pristipomoides","multidens",1,"AD",37346002,"NWSS Seismic3"
11023,"Nemipteridae","Nemipterus","celebicus",3,"AD",37347004,"NWSS Seismic3"
11023,"Nemipteridae","Nemipterus","furcosus",18,"AD",37347005,"NWSS Seismic3"
11023,"Balistidae","Abalistes","stellatus",3,"AD",37465011,"NWSS Seismic3"
11023,"Balistidae","Abalistes","stellatus",1,"JUV",37465011,"NWSS Seismic3"
11024,"Synodontidae","Saurida","undosquamis",2,"AD",37118001,"NWSS Seismic3"
11024,"Carangidae","Platycaranx","chrysophrys",1,"AD",37337011,"NWSS Seismic3"
11024,"Carangidae","Turrum","caeruleopinnatum",1,"AD",37337021,"NWSS Seismic3"
11024,"Carangidae","Turrum","gymnostethus",2,"AD",37337022,"NWSS Seismic3"
11024,"Lutjanidae","Lutjanus","sebae",1,"AD",37346004,"NWSS Seismic3"
11024,"Nemipteridae","Nemipterus","furcosus",21,"AD",37347005,"NWSS Seismic3"
11024,"Sparidae","Argyrops","bleekeri",2,"AD",37353006,"NWSS Seismic3"
11024,"Balistidae","Abalistes","stellatus",3,"AD",37465011,"NWSS Seismic3"
11025,"Dasyatidae","unk","sp",1,"AD",37035000,"NWSS Seismic3"
11025,"Synodontidae","Saurida","undosquamis",3,"AD",37118001,"NWSS Seismic3"
11025,"Carangidae","Turrum","gymnostethus",4,"AD",37337022,"NWSS Seismic3"
11025,"Nemipteridae","Nemipterus","furcosus",19,"AD",37347005,"NWSS Seismic3"
11025,"Sparidae","Argyrops","bleekeri",2,"AD",37353006,"NWSS Seismic3"
11025,"Balistidae","Abalistes","stellatus",1,"AD",37465011,"NWSS Seismic3"
11026,"Carcharhinidae","Carcharhinus","plumbeus",1,"AD",37018007,"NWSS Seismic3"
11026,"Serranidae","Plectropomus","maculatus",1,"AD",37311012,"NWSS Seismic3"
11026,"Carangidae","Platycaranx","chrysophrys",1,"AD",37337011,"NWSS Seismic3"
11026,"Carangidae","Turrum","fulvoguttatus",1,"AD",37337037,"NWSS Seismic3"
11026,"Lutjanidae","Pristipomoides","multidens",1,"AD",37346002,"NWSS Seismic3"
11026,"Lutjanidae","Lutjanus","vitta",1,"AD",37346003,"NWSS Seismic3"
11026,"Lutjanidae","Lutjanus","sebae",1,"AD",37346004,"NWSS Seismic3"
11026,"Lutjanidae","Symphorus","nematophorus",1,"AD",37346017,"NWSS Seismic3"
11026,"Nemipteridae","Nemipterus","furcosus",1,"AD",37347005,"NWSS Seismic3"
11026,"Lethrinidae","Lethrinus","punctulatus",7,"AD",37351001,"NWSS Seismic3"
11026,"Lethrinidae","Gymnocranius","grandoculis",2,"AD",37351005,"NWSS Seismic3"
11026,"Sparidae","Argyrops","bleekeri",1,"AD",37353006,"NWSS Seismic3"
11026,"Chaetodontidae","Coradion","chrysozonus",2,"AD",37365004,"NWSS Seismic3"
11026,"Pomacanthidae","Chaetodontoplus","personifer",1,"AD",37365008,"NWSS Seismic3"
11026,"Pomacanthidae","Chaetodontoplus","duboulayi",1,"AD",37365009,"NWSS Seismic3"
11026,"Labridae","Choerodon","cauteroma",1,"AD",37384005,"NWSS Seismic3"
11026,"Labridae","Bodianus","solatus",1,"AD",37384201,"NWSS Seismic3"
11026,"Balistidae","Abalistes","stellatus",10,"AD",37465011,"NWSS Seismic3"
11026,"Balistidae","Sufflamen","fraenatum",3,"AD",37465014,"NWSS Seismic3"
11027,"Carcharhinidae","Loxodon","macrorhinus",1,"AD",37018005,"NWSS Seismic3"
11027,"Synodontidae","Saurida","undosquamis",2,"AD",37118001,"NWSS Seismic3"
11027,"Serranidae","Epinephelus","areolatus",1,"AD",37311009,"NWSS Seismic3"
11027,"Serranidae","Epinephelus","areolatus",1,"JUV",37311009,"NWSS Seismic3"
11027,"Carangidae","Turrum","gymnostethus",2,"AD",37337022,"NWSS Seismic3"
11027,"Nemipteridae","Nemipterus","celebicus",16,"AD",37347004,"NWSS Seismic3"
11027,"Nemipteridae","Nemipterus","furcosus",12,"AD",37347005,"NWSS Seismic3"
11027,"Nemipteridae","Nemipterus","sp",3,"AD",37347901,"NWSS Seismic3"
11027,"Sparidae","Argyrops","bleekeri",1,"AD",37353006,"NWSS Seismic3"
11027,"Labridae","Coris","dorsomacula",1,"AD",37384093,"NWSS Seismic3"
11027,"Scombridae","Scomberomorus","queenslandicus",1,"AD",37441014,"NWSS Seismic3"
11027,"Balistidae","Abalistes","stellatus",3,"AD",37465011,"NWSS Seismic3"
11028,"Carcharhinidae","Loxodon","macrorhinus",2,"AD",37018005,"NWSS Seismic3"
11028,"Sphyrnidae","Sphyrna","mokarran",1,"AD",37019002,"NWSS Seismic3"
11028,"Synodontidae","Saurida","undosquamis",1,"AD",37118001,"NWSS Seismic3"
11028,"Serranidae","Epinephelus","rankini",1,"AD",37311010,"NWSS Seismic3"
11028,"Echeneidae","Echeneis","naucrates",3,"AD",37336001,"NWSS Seismic3"
11028,"Carangidae","unk","sp",1,"AD",37337000,"NWSS Seismic3"
11028,"Carangidae","Turrum","fulvoguttatus",1,"AD",37337037,"NWSS Seismic3"
11028,"Lutjanidae","Pristipomoides","multidens",3,"AD",37346002,"NWSS Seismic3"
11028,"Lutjanidae","Lutjanus","sebae",1,"AD",37346004,"NWSS Seismic3"
11028,"Lutjanidae","Lutjanus","malabaricus",1,"AD",37346007,"NWSS Seismic3"
11028,"Lutjanidae","Symphorus","nematophorus",1,"AD",37346017,"NWSS Seismic3"
11028,"Nemipteridae","Nemipterus","furcosus",2,"AD",37347005,"NWSS Seismic3"
11028,"Sparidae","Argyrops","bleekeri",1,"AD",37353006,"NWSS Seismic3"
11028,"Labridae","Coris","dorsomacula",1,"AD",37384093,"NWSS Seismic3"
11028,"Balistidae","Abalistes","stellatus",3,"AD",37465011,"NWSS Seismic3"
11028,"Labridae","Scarus","sp3",2,"AD",37992059,"NWSS Seismic3"
11029,"Serranidae","Epinephelus","areolatus",1,"AD",37311009,"NWSS Seismic3"
11029,"Serranidae","Epinephelus","rankini",3,"AD",37311010,"NWSS Seismic3"
11029,"Carangidae","Turrum","gymnostethus",1,"AD",37337022,"NWSS Seismic3"
11029,"Carangidae","Turrum","fulvoguttatus",2,"AD",37337037,"NWSS Seismic3"
11029,"Lutjanidae","Pristipomoides","multidens",1,"AD",37346002,"NWSS Seismic3"
11029,"Lutjanidae","Lutjanus","vitta",3,"AD",37346003,"NWSS Seismic3"
11029,"Lutjanidae","Lutjanus","sebae",13,"AD",37346004,"NWSS Seismic3"
11029,"Lutjanidae","Lutjanus","erythropterus",1,"AD",37346005,"NWSS Seismic3"
11029,"Lutjanidae","Lutjanus","malabaricus",1,"AD",37346007,"NWSS Seismic3"
11029,"Lutjanidae","Lutjanus","russellii",2,"AD",37346065,"NWSS Seismic3"
11029,"Haemulidae","Diagramma","pictum",2,"AD",37350003,"NWSS Seismic3"
11029,"Lethrinidae","Lethrinus","punctulatus",6,"AD",37351001,"NWSS Seismic3"
11029,"Lethrinidae","Lethrinus","nebulosus",1,"AD",37351008,"NWSS Seismic3"
11029,"Pomacentridae","Chromis","sahulensis",14,"AD",37372004,"NWSS Seismic3"
11029,"Labridae","Choerodon","cauteroma",1,"AD",37384005,"NWSS Seismic3"
11029,"Blenniidae","unk","sp",1,"AD",37408000,"NWSS Seismic3"
11029,"Balistidae","Abalistes","stellatus",4,"AD",37465011,"NWSS Seismic3"
11029,"Balistidae","Sufflamen","fraenatum",2,"AD",37465014,"NWSS Seismic3"
11029,"Labridae","Scarus","sp3",1,"AD",37992059,"NWSS Seismic3"
11029,"Elapidae","Emydocephalus","annulatus",1,"AD",39125012,"NWSS Seismic3"
11030,"Carangidae","Turrum","caeruleopinnatum",2,"AD",37337021,"NWSS Seismic3"
11030,"Carangidae","Turrum","gymnostethus",1,"AD",37337022,"NWSS Seismic3"
11030,"Carangidae","Turrum","fulvoguttatus",2,"AD",37337037,"NWSS Seismic3"
11030,"Lutjanidae","Pristipomoides","multidens",2,"AD",37346002,"NWSS Seismic3"
11030,"Lutjanidae","Lutjanus","sebae",7,"AD",37346004,"NWSS Seismic3"
11030,"Nemipteridae","Nemipterus","furcosus",3,"AD",37347005,"NWSS Seismic3"
11030,"Lethrinidae","Lethrinus","punctulatus",2,"AD",37351001,"NWSS Seismic3"
11030,"Lethrinidae","Gymnocranius","grandoculis",2,"AD",37351005,"NWSS Seismic3"
11030,"Sparidae","Argyrops","bleekeri",1,"AD",37353006,"NWSS Seismic3"
11030,"Sphyraenidae","Sphyraena","barracuda",1,"AD",37382008,"NWSS Seismic3"
11030,"Labridae","Choerodon","cauteroma",1,"AD",37384005,"NWSS Seismic3"
11030,"Scombridae","Scomberomorus","queenslandicus",1,"AD",37441014,"NWSS Seismic3"
11030,"Balistidae","Abalistes","stellatus",4,"AD",37465011,"NWSS Seismic3"
11030,"Balistidae","Sufflamen","fraenatum",1,"AD",37465014,"NWSS Seismic3"
11031,"Carcharhinidae","Galeocerdo","cuvier",1,"JUV",37018022,"NWSS Seismic3"
11031,"Echeneidae","Echeneis","naucrates",1,"AD",37336001,"NWSS Seismic3"
11031,"Carangidae","Turrum","gymnostethus",1,"AD",37337022,"NWSS Seismic3"
11031,"Lutjanidae","Pristipomoides","multidens",1,"AD",37346002,"NWSS Seismic3"
11031,"Lutjanidae","Lutjanus","sebae",3,"AD",37346004,"NWSS Seismic3"
11031,"Nemipteridae","Nemipterus","furcosus",8,"AD",37347005,"NWSS Seismic3"
11031,"Lethrinidae","Lethrinus","punctulatus",1,"AD",37351001,"NWSS Seismic3"
11031,"Balistidae","Abalistes","stellatus",2,"AD",37465011,"NWSS Seismic3"
11031,"Tetraodontidae","Feroxodon","multistriatus",1,"AD",37467010,"NWSS Seismic3"
11032,"Carcharhinidae","Galeocerdo","cuvier",1,"JUV",37018022,"NWSS Seismic3"
11032,"Synodontidae","Saurida","undosquamis",1,"AD",37118001,"NWSS Seismic3"
11032,"Carangidae","Platycaranx","chrysophrys",1,"AD",37337011,"NWSS Seismic3"
11032,"Carangidae","Seriolina","nigrofasciata",1,"AD",37337014,"NWSS Seismic3"
11032,"Carangidae","Turrum","gymnostethus",2,"AD",37337022,"NWSS Seismic3"
11032,"Lutjanidae","Pristipomoides","multidens",2,"AD",37346002,"NWSS Seismic3"
11032,"Nemipteridae","Nemipterus","furcosus",23,"AD",37347005,"NWSS Seismic3"
11032,"Sparidae","Argyrops","bleekeri",2,"AD",37353006,"NWSS Seismic3"
11032,"Scombridae","Cybiosarda","elegans",1,"AD",37441008,"NWSS Seismic3"
11032,"Balistidae","Abalistes","stellatus",3,"AD",37465011,"NWSS Seismic3"
11032,"Elapidae","Hydrophis","ornatus",1,"AD",39125028,"NWSS Seismic3"
11033,"Serranidae","Epinephelus","areolatus",4,"AD",37311009,"NWSS Seismic3"
11033,"Serranidae","Epinephelus","rankini",3,"AD",37311010,"NWSS Seismic3"
11033,"Carangidae","Turrum","caeruleopinnatum",5,"AD",37337021,"NWSS Seismic3"
11033,"Carangidae","Turrum","gymnostethus",7,"AD",37337022,"NWSS Seismic3"
11033,"Lutjanidae","Pristipomoides","multidens",2,"AD",37346002,"NWSS Seismic3"
11033,"Lutjanidae","Lutjanus","vitta",1,"AD",37346003,"NWSS Seismic3"
11033,"Lutjanidae","Lutjanus","sebae",2,"AD",37346004,"NWSS Seismic3"
11033,"Lutjanidae","Lutjanus","malabaricus",1,"AD",37346007,"NWSS Seismic3"
11033,"Lutjanidae","Lutjanus","russellii",2,"AD",37346065,"NWSS Seismic3"
11033,"Nemipteridae","Scolopsis","regina",1,"AD",37347006,"NWSS Seismic3"
11033,"Haemulidae","Diagramma","pictum",8,"AD",37350003,"NWSS Seismic3"
11033,"Lethrinidae","Lethrinus","punctulatus",1,"AD",37351001,"NWSS Seismic3"
11033,"Lethrinidae","Lethrinus","olivaceus",1,"AD",37351004,"NWSS Seismic3"
11033,"Sparidae","Argyrops","bleekeri",1,"AD",37353006,"NWSS Seismic3"
11033,"Chaetodontidae","Coradion","chrysozonus",2,"AD",37365004,"NWSS Seismic3"
11033,"Pomacanthidae","Chaetodontoplus","personifer",6,"AD",37365008,"NWSS Seismic3"
11033,"Pomacanthidae","Chaetodontoplus","duboulayi",2,"AD",37365009,"NWSS Seismic3"
11033,"Pomacentridae","Chromis","sahulensis",3,"AD",37372004,"NWSS Seismic3"
11033,"Labridae","Choerodon","cauteroma",2,"AD",37384005,"NWSS Seismic3"
11033,"Labridae","Coris","dorsomacula",1,"AD",37384093,"NWSS Seismic3"
11033,"Labridae","Bodianus","solatus",1,"AD",37384201,"NWSS Seismic3"
11033,"Balistidae","Abalistes","stellatus",2,"AD",37465011,"NWSS Seismic3"
11033,"Balistidae","Sufflamen","fraenatum",2,"AD",37465014,"NWSS Seismic3"
11033,"Labridae","Scarus","sp3",1,"AD",37992059,"NWSS Seismic3"
11034,"Carcharhinidae","Loxodon","macrorhinus",1,"AD",37018005,"NWSS Seismic3"
11034,"Carangidae","Platycaranx","chrysophrys",1,"AD",37337011,"NWSS Seismic3"
11034,"Carangidae","Turrum","gymnostethus",3,"AD",37337022,"NWSS Seismic3"
11034,"Lutjanidae","Pristipomoides","multidens",2,"AD",37346002,"NWSS Seismic3"
11034,"Nemipteridae","Nemipterus","furcosus",15,"AD",37347005,"NWSS Seismic3"
11034,"Lethrinidae","Lethrinus","punctulatus",1,"AD",37351001,"NWSS Seismic3"
11034,"Scombridae","Scomberomorus","sp",1,"AD",37441924,"NWSS Seismic3"
11034,"Balistidae","Abalistes","stellatus",3,"AD",37465011,"NWSS Seismic3"
11035,"Serranidae","Epinephelus","areolatus",1,"AD",37311009,"NWSS Seismic3"
11035,"Carangidae","Turrum","caeruleopinnatum",1,"AD",37337021,"NWSS Seismic3"
11035,"Carangidae","Turrum","gymnostethus",1,"AD",37337022,"NWSS Seismic3"
11035,"Lutjanidae","Pristipomoides","multidens",1,"AD",37346002,"NWSS Seismic3"
11035,"Lutjanidae","Lutjanus","sebae",2,"AD",37346004,"NWSS Seismic3"
11035,"Nemipteridae","Nemipterus","furcosus",8,"AD",37347005,"NWSS Seismic3"
11035,"Lethrinidae","Lethrinus","punctulatus",4,"AD",37351001,"NWSS Seismic3"
11035,"Sparidae","Argyrops","bleekeri",1,"AD",37353006,"NWSS Seismic3"
11035,"Balistidae","Abalistes","stellatus",2,"AD",37465011,"NWSS Seismic3"
11036,"Serranidae","Epinephelus","areolatus",1,"AD",37311009,"NWSS Seismic3"
11036,"Serranidae","Epinephelus","rankini",1,"AD",37311010,"NWSS Seismic3"
11036,"Rachycentridae","Rachycentron","canadum",1,"AD",37335001,"NWSS Seismic3"
11036,"Carangidae","unk","sp",9,"AD",37337000,"NWSS Seismic3"
11036,"Carangidae","Seriolina","nigrofasciata",1,"AD",37337014,"NWSS Seismic3"
11036,"Carangidae","Turrum","caeruleopinnatum",2,"AD",37337021,"NWSS Seismic3"
11036,"Carangidae","Caranx","papuensis",1,"AD",37337064,"NWSS Seismic3"
11036,"Lutjanidae","Pristipomoides","multidens",3,"AD",37346002,"NWSS Seismic3"
11036,"Lutjanidae","Lutjanus","sebae",2,"AD",37346004,"NWSS Seismic3"
11036,"Nemipteridae","Nemipterus","furcosus",11,"AD",37347005,"NWSS Seismic3"
11036,"Lethrinidae","Lethrinus","punctulatus",2,"AD",37351001,"NWSS Seismic3"
11036,"Sparidae","Argyrops","bleekeri",1,"AD",37353006,"NWSS Seismic3"
11036,"Scombridae","Scomberomorus","sp",1,"AD",37441924,"NWSS Seismic3"
11036,"Balistidae","Abalistes","stellatus",2,"AD",37465011,"NWSS Seismic3"
11037,"Serranidae","Epinephelus","rankini",1,"AD",37311010,"NWSS Seismic3"
11037,"Carangidae","Seriolina","nigrofasciata",1,"AD",37337014,"NWSS Seismic3"
11037,"Carangidae","Turrum","caeruleopinnatum",1,"AD",37337021,"NWSS Seismic3"
11037,"Carangidae","Turrum","gymnostethus",5,"AD",37337022,"NWSS Seismic3"
11037,"Lutjanidae","Pristipomoides","multidens",1,"AD",37346002,"NWSS Seismic3"
11037,"Lutjanidae","Lutjanus","vitta",2,"AD",37346003,"NWSS Seismic3"
11037,"Lutjanidae","Lutjanus","sebae",5,"AD",37346004,"NWSS Seismic3"
11037,"Caesionidae","Pterocaesio","chrysozona",12,"AD",37346009,"NWSS Seismic3"
11037,"Lutjanidae","Symphorus","nematophorus",1,"AD",37346017,"NWSS Seismic3"
11037,"Lutjanidae","Lutjanus","russellii",3,"AD",37346065,"NWSS Seismic3"
11037,"Haemulidae","Diagramma","pictum",1,"AD",37350003,"NWSS Seismic3"
11037,"Lethrinidae","Lethrinus","punctulatus",2,"AD",37351001,"NWSS Seismic3"
11037,"Lethrinidae","Lethrinus","olivaceus",1,"AD",37351004,"NWSS Seismic3"
11037,"Ephippidae","Platax","batavianus",1,"AD",37362002,"NWSS Seismic3"
11037,"Balistidae","Abalistes","stellatus",3,"AD",37465011,"NWSS Seismic3"
11037,"Elapidae","Hydrophis","ornatus",1,"AD",39125028,"NWSS Seismic3"
11038,"Serranidae","Epinephelus","areolatus",1,"AD",37311009,"NWSS Seismic3"
11038,"Carangidae","Turrum","caeruleopinnatum",2,"AD",37337021,"NWSS Seismic3"
11038,"Carangidae","Turrum","gymnostethus",17,"AD",37337022,"NWSS Seismic3"
11038,"Lutjanidae","Pristipomoides","multidens",2,"AD",37346002,"NWSS Seismic3"
11038,"Lutjanidae","Lutjanus","sebae",6,"AD",37346004,"NWSS Seismic3"
11038,"Nemipteridae","Nemipterus","furcosus",9,"AD",37347005,"NWSS Seismic3"
11038,"Lethrinidae","Lethrinus","punctulatus",2,"AD",37351001,"NWSS Seismic3"
11038,"Sparidae","Argyrops","bleekeri",1,"AD",37353006,"NWSS Seismic3"
11038,"Labridae","Choerodon","cauteroma",1,"AD",37384005,"NWSS Seismic3"
11038,"Balistidae","Abalistes","stellatus",3,"AD",37465011,"NWSS Seismic3"
11038,"Tetraodontidae","Feroxodon","multistriatus",1,"AD",37467010,"NWSS Seismic3"
11039,"Serranidae","Epinephelus","areolatus",2,"AD",37311009,"NWSS Seismic3"
11039,"Serranidae","Epinephelus","rankini",1,"AD",37311010,"NWSS Seismic3"
11039,"Serranidae","Epinephelus","bilobatus",2,"AD",37311062,"NWSS Seismic3"
11039,"Carangidae","Platycaranx","chrysophrys",1,"AD",37337011,"NWSS Seismic3"
11039,"Carangidae","Seriolina","nigrofasciata",1,"AD",37337014,"NWSS Seismic3"
11039,"Carangidae","Turrum","caeruleopinnatum",1,"AD",37337021,"NWSS Seismic3"
11039,"Carangidae","Turrum","gymnostethus",1,"AD",37337022,"NWSS Seismic3"
11039,"Lutjanidae","Pristipomoides","multidens",2,"AD",37346002,"NWSS Seismic3"
11039,"Lutjanidae","Lutjanus","sebae",3,"AD",37346004,"NWSS Seismic3"
11039,"Lutjanidae","Symphorus","nematophorus",1,"AD",37346017,"NWSS Seismic3"
11039,"Nemipteridae","Nemipterus","furcosus",6,"AD",37347005,"NWSS Seismic3"
11039,"Haemulidae","Diagramma","pictum",1,"AD",37350003,"NWSS Seismic3"
11039,"Lethrinidae","Lethrinus","punctulatus",15,"AD",37351001,"NWSS Seismic3"
11039,"Sparidae","Argyrops","bleekeri",2,"AD",37353006,"NWSS Seismic3"
11039,"Scombridae","Scomberomorus","sp",1,"AD",37441924,"NWSS Seismic3"
11039,"Balistidae","Abalistes","stellatus",2,"AD",37465011,"NWSS Seismic3"
11039,"Balistidae","Sufflamen","fraenatum",1,"AD",37465014,"NWSS Seismic3"
11040,"Serranidae","Epinephelus","areolatus",2,"AD",37311009,"NWSS Seismic3"
11040,"Echeneidae","Echeneis","naucrates",1,"AD",37336001,"NWSS Seismic3"
11040,"Carangidae","Turrum","caeruleopinnatum",2,"AD",37337021,"NWSS Seismic3"
11040,"Carangidae","Turrum","gymnostethus",6,"AD",37337022,"NWSS Seismic3"
11040,"Lutjanidae","Pristipomoides","multidens",1,"AD",37346002,"NWSS Seismic3"
11040,"Lutjanidae","Lutjanus","sebae",1,"AD",37346004,"NWSS Seismic3"
11040,"Nemipteridae","Nemipterus","furcosus",17,"AD",37347005,"NWSS Seismic3"
11040,"Lethrinidae","Lethrinus","punctulatus",3,"AD",37351001,"NWSS Seismic3"
11040,"Lethrinidae","Gymnocranius","griseus",1,"AD",37351003,"NWSS Seismic3"
11040,"Sparidae","Argyrops","bleekeri",1,"AD",37353006,"NWSS Seismic3"
11040,"Mullidae","Parupeneus","heptacanthus",3,"AD",37355004,"NWSS Seismic3"
11040,"Pomacanthidae","Chaetodontoplus","personifer",1,"AD",37365008,"NWSS Seismic3"
11040,"Pomacanthidae","Chaetodontoplus","duboulayi",2,"AD",37365009,"NWSS Seismic3"
11040,"Labridae","Choerodon","cauteroma",1,"AD",37384005,"NWSS Seismic3"
11040,"Balistidae","Abalistes","stellatus",3,"AD",37465011,"NWSS Seismic3"
11040,"Balistidae","Sufflamen","fraenatum",2,"AD",37465014,"NWSS Seismic3"
11040,"Monacanthidae","Pseudomonacanthus","peroni",1,"AD",37465020,"NWSS Seismic3"
11040,"Monacanthidae","Thamnaconus","modestoides",1,"AD",37465038,"NWSS Seismic3"
11041,"Sphyrnidae","Sphyrna","mokarran",1,"AD",37019002,"NWSS Seismic3"
11041,"Echeneidae","Echeneis","naucrates",1,"AD",37336001,"NWSS Seismic3"
11041,"Carangidae","Seriolina","nigrofasciata",2,"AD",37337014,"NWSS Seismic3"
11041,"Carangidae","Turrum","caeruleopinnatum",1,"AD",37337021,"NWSS Seismic3"
11041,"Carangidae","Turrum","gymnostethus",1,"AD",37337022,"NWSS Seismic3"
11041,"Carangidae","Turrum","fulvoguttatus",1,"AD",37337037,"NWSS Seismic3"
11041,"Lutjanidae","Pristipomoides","multidens",1,"AD",37346002,"NWSS Seismic3"
11041,"Lutjanidae","Lutjanus","sebae",1,"AD",37346004,"NWSS Seismic3"
11041,"Nemipteridae","Nemipterus","furcosus",16,"AD",37347005,"NWSS Seismic3"
11041,"Sparidae","Argyrops","bleekeri",1,"AD",37353006,"NWSS Seismic3"
11041,"Balistidae","Abalistes","stellatus",1,"AD",37465011,"NWSS Seismic3"
11042,"Synodontidae","Saurida","undosquamis",1,"AD",37118001,"NWSS Seismic3"
11042,"Serranidae","Epinephelus","areolatus",1,"AD",37311009,"NWSS Seismic3"
11042,"Echeneidae","Echeneis","naucrates",1,"AD",37336001,"NWSS Seismic3"
11042,"Carangidae","Seriolina","nigrofasciata",1,"AD",37337014,"NWSS Seismic3"
11042,"Carangidae","Turrum","caeruleopinnatum",1,"AD",37337021,"NWSS Seismic3"
11042,"Carangidae","Turrum","gymnostethus",3,"AD",37337022,"NWSS Seismic3"
11042,"Lutjanidae","Pristipomoides","multidens",1,"AD",37346002,"NWSS Seismic3"
11042,"Lutjanidae","Lutjanus","sebae",4,"AD",37346004,"NWSS Seismic3"
11042,"Nemipteridae","Nemipterus","furcosus",13,"AD",37347005,"NWSS Seismic3"
11042,"Lethrinidae","Lethrinus","punctulatus",2,"AD",37351001,"NWSS Seismic3"
11042,"Sparidae","Argyrops","bleekeri",2,"AD",37353006,"NWSS Seismic3"
11042,"Scombridae","Scomberomorus","queenslandicus",1,"AD",37441014,"NWSS Seismic3"
11042,"Balistidae","Abalistes","stellatus",3,"AD",37465011,"NWSS Seismic3"
11043,"Serranidae","Epinephelus","rankini",2,"AD",37311010,"NWSS Seismic3"
11043,"Carangidae","Turrum","caeruleopinnatum",2,"AD",37337021,"NWSS Seismic3"
11043,"Carangidae","Turrum","gymnostethus",3,"AD",37337022,"NWSS Seismic3"
11043,"Carangidae","Turrum","fulvoguttatus",3,"AD",37337037,"NWSS Seismic3"
11043,"Lutjanidae","Pristipomoides","multidens",2,"AD",37346002,"NWSS Seismic3"
11043,"Lutjanidae","Lutjanus","sebae",8,"AD",37346004,"NWSS Seismic3"
11043,"Lutjanidae","Symphorus","nematophorus",1,"AD",37346017,"NWSS Seismic3"
11043,"Nemipteridae","Nemipterus","furcosus",9,"AD",37347005,"NWSS Seismic3"
11043,"Lethrinidae","Lethrinus","punctulatus",3,"AD",37351001,"NWSS Seismic3"
11043,"Sparidae","Argyrops","bleekeri",3,"AD",37353006,"NWSS Seismic3"
11043,"Balistidae","Abalistes","stellatus",3,"AD",37465011,"NWSS Seismic3"
11044,"Serranidae","Epinephelus","areolatus",2,"AD",37311009,"NWSS Seismic3"
11044,"Serranidae","Epinephelus","rankini",2,"AD",37311010,"NWSS Seismic3"
11044,"Serranidae","Plectropomus","maculatus",1,"AD",37311012,"NWSS Seismic3"
11044,"Serranidae","Epinephelus","bilobatus",2,"AD",37311062,"NWSS Seismic3"
11044,"Carangidae","Platycaranx","chrysophrys",1,"AD",37337011,"NWSS Seismic3"
11044,"Carangidae","Seriolina","nigrofasciata",1,"AD",37337014,"NWSS Seismic3"
11044,"Carangidae","Turrum","caeruleopinnatum",2,"AD",37337021,"NWSS Seismic3"
11044,"Carangidae","Turrum","gymnostethus",7,"AD",37337022,"NWSS Seismic3"
11044,"Carangidae","Turrum","fulvoguttatus",5,"AD",37337037,"NWSS Seismic3"
11044,"Lutjanidae","Pristipomoides","multidens",1,"AD",37346002,"NWSS Seismic3"
11044,"Lutjanidae","Lutjanus","sebae",6,"AD",37346004,"NWSS Seismic3"
11044,"Lethrinidae","Lethrinus","punctulatus",8,"AD",37351001,"NWSS Seismic3"
11044,"Lethrinidae","Lethrinus","ravus",1,"AD",37351031,"NWSS Seismic3"
11044,"Sparidae","Argyrops","bleekeri",2,"AD",37353006,"NWSS Seismic3"
11044,"Pomacanthidae","Pomacanthus","imperator",1,"AD",37365014,"NWSS Seismic3"
11044,"Labridae","Choerodon","cauteroma",1,"AD",37384005,"NWSS Seismic3"
11044,"Labridae","Bodianus","solatus",1,"AD",37384201,"NWSS Seismic3"
11044,"Scombridae","Scomberomorus","queenslandicus",1,"AD",37441014,"NWSS Seismic3"
11044,"Balistidae","Abalistes","stellatus",2,"AD",37465011,"NWSS Seismic3"
11044,"Balistidae","Sufflamen","fraenatum",1,"AD",37465014,"NWSS Seismic3"
11044,"Elapidae","Hydrophis","ornatus",1,"AD",39125028,"NWSS Seismic3"
11045,"Carangidae","Seriolina","nigrofasciata",1,"AD",37337014,"NWSS Seismic3"
11045,"Carangidae","Turrum","gymnostethus",4,"AD",37337022,"NWSS Seismic3"
11045,"Carangidae","Turrum","fulvoguttatus",1,"AD",37337037,"NWSS Seismic3"
11045,"Lutjanidae","Pristipomoides","multidens",2,"AD",37346002,"NWSS Seismic3"
11045,"Lutjanidae","Lutjanus","sebae",3,"AD",37346004,"NWSS Seismic3"
11045,"Nemipteridae","Nemipterus","furcosus",7,"AD",37347005,"NWSS Seismic3"
11045,"Sparidae","Argyrops","bleekeri",1,"AD",37353006,"NWSS Seismic3"
11045,"Balistidae","Abalistes","stellatus",1,"AD",37465011,"NWSS Seismic3"
11046,"Synodontidae","Saurida","undosquamis",1,"AD",37118001,"NWSS Seismic3"
11046,"Carangidae","Platycaranx","chrysophrys",1,"AD",37337011,"NWSS Seismic3"
11046,"Carangidae","Seriolina","nigrofasciata",1,"AD",37337014,"NWSS Seismic3"
11046,"Carangidae","Turrum","gymnostethus",2,"AD",37337022,"NWSS Seismic3"
11046,"Carangidae","Turrum","gymnostethus",1,"JUV",37337022,"NWSS Seismic3"
11046,"Nemipteridae","Nemipterus","furcosus",14,"AD",37347005,"NWSS Seismic3"
11046,"Balistidae","Abalistes","stellatus",2,"AD",37465011,"NWSS Seismic3"
11047,"Synodontidae","Saurida","undosquamis",1,"AD",37118001,"NWSS Seismic3"
